REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,25,2015-05-31 21:11:21,911.57,,1,,"b""b' I removed any target milestone on this issue since we just froze the third target release without any action in this issue. Will add a new target as soon as there is activity again.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,26,2015-05-31 21:11:21,779.62,,1,,"b'b"" @denschub erm... this has been implemented and released already and I\'m actually using it on my pod. See url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,27,2015-05-31 21:11:21,325.18,,1,,"b'b\' **ping** this issue can be closed (see last comment). A question though: Currently my config snippet regarding the welcome message looks this way: The message that is sent to the user unfortunately doesn\\\'t contain the two line breaks (for example between ""them."" and ""You can"" in the last paragraph but does only contain one", so in the message the user is receiving, second line is below the first without an empty line in between. I already tried to escape the line breaks with \\\\n, but to no avail. Any idea? CheersThomas\'',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,28,2015-05-31 21:11:21,252.08,,,1,"b'b\' Just checked out master and it seems to work for me when I use escaped linebreaks ""\\\\n""?![welcome_message_linebreaks]url  Config was:  Edit: could reproduce it by using your exact example.I wrote at test and it works fine but when I actually start the server the second newline doesn\\\'t get written to the db. This worked for me as expected (all in one line):  Edit2:The text in already lacks the second newline. You can read up on multiline YAML [here]url Your example with yaml multiline: url \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,29,2015-05-31 21:11:21,937.23,,,1,"b""b' @TwizzyDizzy: eh", you are right, this is already implemented! However," please open a new issue since this gets a bit messy otherwise.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,closed,2016-03-03 16:32:47,1297.28,8,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,30,2015-05-31 21:11:21,284.6,,,1,"b'b\' No need to in fact it worked with the ""everything in one line with escaped newlines""-approach. Thanks @fap-.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6021,closed,-,-,-,8,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,opened,2015-06-04 22:40:42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,title,2015-06-04 22:40:42,00:00,,1,,"b""b' Bootstrap 3 regressions'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,body,2015-06-04 22:40:42,00:00,,1,,"b'b\' Let\\\'s collect the regressions introduced by the Bootstrap 3 port in this issue.[x] Scroll bar for ""to"" input in conversations view (Chromium 43.0.2357.65) screenshots: [[1]]url [[2]]url [x] Avatars in conversation view hidden (Chromium 43.0.2357.65) [screenshot]url [x] The dropdown aspect and the ""mark as read"" icon are too close to the right of the screen on the notification page. ([comment]url  ([commit]url [x] The dropdown to add a tag in the left side bar of the stream is misplaced (gap between it and the input) ([comment]url  ([commit]url [x] Avatars of people who likes are collapsed in the stream view ([comment]url  ([commit]url [x] Images post by link are cropped ([comment]url  ([commit]url [x] No more animation when uploading an image ([comment]url [x] Stream view and notifications view are not as wide as they were on mobile view. ([comment]url [x] notifications content lacks padding (mobile) ([comment]url [x] Cancel button of ""Change password"" lacks margin on mobile view for small screens ([comment]url [x] Avatar lacks left margin on on contacts page for mobile view. ([comment]url [x] Player button for oEmbed content has not the right height ([comment]url [x] SPV for reshared posts is broken ([comment]url [x] loading spinner broken in streams ([comment]url [x] overflow on #tag pages #6142 [x] loading spinner for location input in publisher is too big[x] Formatting of ignored users in settings -[x] Mobile bookmarklet service icons opacity is the same whether clicked or not ([comment]url [x] Photo viewer doesn\\\'t scale photo to screen size ([comment]url  #6301[x] On the settings page we have a div inside of a div[x] Commenting on stream posts on mobile causes comment not to be loaded properly ([comment and screenshots]url \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,1,2015-06-04 22:40:42,489.95,,1,,"b'b\' [ ] The dropdown aspect and the ""mark as read"" icon are too close to the right of the screen on the notification page. ![capture du 2015-06-04 23 42 25]url [ ] The dropdown to add a tag in the left side bar of the stream is misplaced (gap between it and the input) ![capture du 2015-06-05 00 44 49]url  Both problem with Firefox stable.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,2,2015-06-04 22:40:42,4.73,,,1,"b""b' [ ] Avatars of people who likes are collapsed in the stream view: ![capture du 2015-06-05 08 53 58]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,3,2015-06-04 22:40:42,129.17,,,1,"b""b' [x] Images post by link are cropped: ![bs3_diaspora_img_crop]url  Expected: ![bs3_diaspora_img_crop_expected]url  -[x] No more animation when upload image: ![bs3_no_animation_upload_img]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,4,2015-06-04 22:40:42,4.98,,,1,"b""b' [ ] Stream view and notifications view are not as wide as they were on mobile view.  For this one", just remove the class [here]url  and [here]url  ![]url ![]url [ ] And notifications content lacks padding. For this one," just change [this line]url  from to  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,5,2015-06-04 22:40:42,1.43,,,1,"b'b\' [ ] Cancel button of ""Change password"" lacks margin on mobile view for little screens (320px) ![capture d ecran 2015-06-06 a 11 03 37]url \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,6,2015-06-04 22:40:42,0.85,,1,,"b""b' [ ] Avatar lacks left margin on on contacts page for mobile view. For this one just add before [this line]url  and indent the line. ![]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,7,2015-06-04 22:40:42,12.97,,1,,"b""b' I think label can be added to this issue ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,8,2015-06-04 22:40:42,10.15,,1,,"b'b"" About [this one]url  use [ ]url  classe where nessessary. In general"," please avoid adding CSS and prefer using Bootstrap\'s classes.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,9,2015-06-04 22:40:42,10.42,,1,,"b""b' This is already fixed on develop.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,10,2015-06-04 22:40:42,37.72,,1,,"b""b' BTW", there really should be a spec to follow for contributors because HTML and CSS are a mess. Something like a good practice guide. I have a idea or to, just throwing here for now. E.g : every CSS classe should use dash," not camel or snake case. And we definitely should seperate classes used for selecting in JS from these used for CSS. An idea should be that no HTML class used to select in JS should have any CSS rule and should be clearly distinct from CSS customization class by a prefix for instance. Any class starting with for instance should be only used for JS operations while anything else should be used for CSS rules. It would easy the the refactor preccess by preventing to remove break JS logic whil removing useless or deprecated class. Just saying.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,11,2015-06-04 22:40:42,142.35,,1,,"b""b' @AugierLe42e can you try to not add random stuff to random issues? Your last comment belongs to url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,12,2015-06-04 22:40:42,225.37,,,1,"b""b' Player button for oEmbed content has not the right height: ![player]url  Just change [height]url  to  .'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,13,2015-06-04 22:40:42,326.68,1,,,"b'b"" Ow... Crapy crap... Didn\'t see that one coming. :/Reshared posts are complitely broken: ![]url ""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,14,2015-06-04 22:40:42,959.57,,,1,"b""b' The loading spinner is not the good one", is too big in notification panel," and broken on the stream page. ![notif]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,15,2015-06-04 22:40:42,17.37,1,,,"b'b"" Nope", it\'s the same. It\'s just that there was a duplicate gif of this spinner. The previous one was an ugly low-quality which I suppressed. Just resize this one," it will be ok.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,16,2015-06-04 22:40:42,29.55,,1,,"b""b' At least the stream loading spinner was an arrow: url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,17,2015-06-04 22:40:42,68.52,1,,,"b'b"" Yes", and it was not intended to. If you look at the [infinite scroll widget]url  you\'ll see that the image had to be the spinner. The only reason an arrow was dispayed is because it was overriden by [a CSS rule]url  And, according to the rule, the spinner should have _spinned_. So, actually, that arrow which never moved, was more a bug than something else. Plus," consistency is not that much a bad practice.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,18,2015-06-04 22:40:42,193.53,,,1,"b'b"" The arrow moved"," and looked way better that the actual one imo. But this is design not a bug anymore so I\'m fine with dealing about it elsewhere than here.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,19,2015-06-04 22:40:42,6.7,,1,,"b'b"" I\'ve nerver seen it move... Neither on Forefox nor on Chrome. :/Anyway"," I\'ve just fixed sizes here ;)""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,20,2015-06-04 22:40:42,1351.85,,1,,"b""b' This is the only cancel button on that page. I think we can just remove it.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,21,2015-06-04 22:40:42,58.6,,1,,"b""b' +1 on this Steffen'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,22,2015-06-04 22:40:42,799.85,,1,,"b""b' Same thing on images posted in comments and in the biography on profile page. I think the function that generate images should be overriden to automatically add class on all images.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,23,2015-06-04 22:40:42,167.98,1,,,b'b\' I think I would like to add to the problem list the flat buttons, especially the white ones. Two confusing examples are the log in page where the button really looks like an input field, and the publisher," where it\\\'s hard to tell if the ""preview"" button is enabled or not (check the difference when the publisher is empty and filled). This is not about design but really about user experience.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,24,2015-06-04 22:40:42,1224.37,,1,,"b""b' I think that problem coul be solved using the material design specification from Google.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,25,2015-06-04 22:40:42,682.48,1,,,"b'b"" So I\'m confused now. Should the spinner actually spin when loading the next stream posts and when searching for a user?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,26,2015-06-04 22:40:42,66.87,,,1,"b'b"" Yep. It\'s now this one: ![]url  But only on BS3 version which is planed for 0.6 not 0.5.1.@RichKavanagh: Is that right that", currently," when scrolling on stream you have this one: ![]url  and that it has never spinned ? Or it\'s just me who had a problem ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,27,2015-06-04 22:40:42,37.28,,,1,"b'b\' Added: **Mobile bookmarklet service icons opacity is the same whether clicked or not** to the list in the OP. Before icons used to be ""less colourful"" when not clicked and fully coloured when clicked. See screenshots of no difference at all between clicked and not clicked. In the second image I clicked on Twitter and the remaining chars count appears (though wrong but that is another issue ;)). ![20150805205759]url ![20150805205814]url \''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,28,2015-06-04 22:40:42,24.33,,,1,"b'b"" Added **Photo viewer doesn\'t scale photo to screen size**"," basically this happens when I view a larger-than-my-mobile-screen photo in desktop mode on my mobile browser: ![]url  Couldn\'t see the same on same mobile browser on joindiaspora running 0.5.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,29,2015-06-04 22:40:42,17.92,,1,,"b""b' Geraspora (0.5.2.0) with Firefox dev tools testing a screen size of 320x480px: ![photo viewer stable]url '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,30,2015-06-04 22:40:42,8.52,,1,,"b'b"" Rails\'s should be overloaded to always add BS3\'s class.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,31,2015-06-04 22:40:42,1390.68,,,1,"b""b' Commenting on posts on mobile on streams (not spv) causes the UI to load the whole site it seems as the result into where the comment should come", instead of the comment. Two gifs to visualize, one on main stream, one on profile stream. Oddly," second comment goes in fine. Main stream![stream_comment_bug]url  Profile stream![profile_comment_bug]url  Will add to main post list.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,32,2015-06-04 22:40:42,887.43,,1,,"b""b' Yep. Same here.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,closed,2015-09-12 14:18:10,937.47,5,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,reopened,2015-09-12 14:18:22,0.2,5,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,closed,2015-09-25 07:12:00,1013.63,5,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6063,closed,-,-,-,5,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6095,closed,opened,2015-06-12 21:29:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6095,closed,title,2015-06-12 21:29:08,00:00,,1,,"b""b' [WIP] OpenID Connect '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6095,closed,body,2015-06-12 21:29:08,00:00,,1,,"b""b' Please refer to #6182 to follow the current going on work.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6095,closed,1,2015-06-12 21:29:08,350.38,1,,,"b""b' If you do use foreign source", for example from []url  you **have to include the license terms** and not just mention it in the pull request or I will get very," very angry with you. ;)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6095,closed,2,2015-06-12 21:29:08,500.2,,1,,"b'b"" I really don\'t think this is the most important thing right now. This PR", as said, is far from finished. Let\'s try to make it work, first," don\'t you think ?""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6095,closed,3,2015-06-12 21:29:08,181.1,1,,,"b'b"" That\'s", in all seriousness, the worst excuse for not giving credit to open source developers I have ever heard. Adding a file to those two folders or a note to our is done in 30 seconds. Your fork (and this pull request, obviously) currently contains stolen," uncredited source and I see no reason why this is not bad enough to fix _right now_.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
diaspora,6095,closed,4,2015-06-12 21:29:08,198.23,1,,,b'b\' In addition, sorry to say, trying not to sound too blunt or discouraging, but if the PR author does not understand what the code does," it\\\'s basically dumping code to other people and saying ""guys I found this please do the actual work"". A PR cannot be authored unless you understand what the code does. Sorry.\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
